tweet id;username;text;text_no_sw
1,4658E+18;mauriciostycer;Marighella, o filme de Wagner Moura, entra no Globoplay dia 4/12. Pra quem, como eu, ainda está com medo de ir ao cinema, é uma boa notícia;['marighella', 'filme', 'wagner', 'moura', 'entra', 'globoplay', 'dia', '412', 'pra', 'ainda', 'medo', 'ir', 'cinema', 'boa', 'notícia']
1,45376E+18;flaviaol;@mariomagalhaes_ Três maravilhosos! Que filmaço é #Marighella;['mariomagalhaes', 'três', 'maravilhosos', 'filmaço', 'marighella']
1,21715E+18;flaviaol;"????????????Entrevista de Wagner Moura a @blogdosakamoto “Marighella (o filme) não é caso isolado. Cultura está sob censura”
 @UOLNoticias @UOL https://t.co/K528DBou5p";['', 'entrevista', 'wagner', 'moura', 'blogdosakamoto', 'marighella', 'filme', 'caso', 'isolado', 'cultura', 'sob', 'censura', 'uolnoticias', 'uol', '']
1,17253E+18;flaviaol;"O artigo sobre “A cor púrpura”, livro, filme e musical, serve também a “Marighella”, livro brilhante de @mariomagalhaes_, filme de Wagner Moura estrelado por Seu Jorge. A arte assombra. 
https://t.co/kuHxVp7Aoe";['artigo', 'sobre', 'cor', 'púrpura', 'livro', 'filme', 'musical', 'serve', 'marighella', 'livro', 'brilhante', 'mariomagalhaes', 'filme', 'wagner', 'moura', 'estrelado', 'jorge', 'arte', 'assombra', '']
1,46818E+18;blogdonoblat;"À revelia de Lira, oposição prepara exibição de “Marighella” na Câmara

Mesmo sem resposta do presidente, comissão chama artistas do filme e distribui convites a movimentos sociais e terceirizados da casa 

Leia no blog

https://t.co/ZPsM2aUShV";['revelia', 'lira', 'oposição', 'prepara', 'exibição', 'marighella', 'câmara', 'resposta', 'presidente', 'comissão', 'chama', 'artistas', 'filme', 'distribui', 'convites', 'movimentos', 'sociais', 'terceirizados', 'casa', 'leia', 'blog', '']
1,46636E+18;blogdonoblat;Metalúrgicos do ABC exibem ‘Marighella’ com a presença de Lula. Filme de Wagner Moura será exibido na sexta-feira (3), na sede do sindicato (Brasil247);['metalúrgicos', 'abc', 'exibem', 'marighella', 'presença', 'lula', 'filme', 'wagner', 'moura', 'exibido', 'sextafeira', '3', 'sede', 'sindicato', 'brasil247']
1,46022E+18;blogdonoblat;"“Quem gosta de ver pobre roendo osso é Bolsonaro”, diz MTST após crítica sobre “quentinha” 
Filhos do presidente criticaram ator Wagner Moura por comer acarajé após exibição do filme Marighella (Poder360)";['', 'gosta', 'ver', 'pobre', 'roendo', 'osso', 'bolsonaro', 'diz', 'mtst', 'após', 'crítica', 'sobre', 'quentinha', 'filhos', 'presidente', 'criticaram', 'ator', 'wagner', 'moura', 'comer', 'acarajé', 'após', 'exibição', 'filme', 'marighella', 'poder360']
1,4568E+18;blogdonoblat;"'Marighella' já é filme brasileiro mais assistido em 2021 após quatro dias nos cinemas.
Cinebiografia do guerrilheiro teve 36 mil espectadores somando três dias de pré-estreia e a estreia na quinta-feira. (Globo)";['marighella', 'filme', 'brasileiro', 'assistido', '2021', 'após', 'quatro', 'dias', 'cinemas', 'cinebiografia', 'guerrilheiro', '36', 'mil', 'espectadores', 'somando', 'três', 'dias', 'préestreia', 'estreia', 'quintafeira', 'globo']
1,45621E+18;blogdonoblat;"'Marighella' é filme do ano com tom nacionalista e emocionante, mas peca nos excessos
Estreante na direção, Wagner Moura usa elementos de ação para contar história sobre últimos anos do político e guerrilheiro. Estreia é nesta quinta (4) (G1)";['marighella', 'filme', 'ano', 'tom', 'nacionalista', 'emocionante', 'peca', 'excessos', 'estreante', 'direção', 'wagner', 'moura', 'usa', 'elementos', 'ação', 'contar', 'história', 'sobre', 'últimos', 'anos', 'político', 'guerrilheiro', 'estreia', 'nesta', 'quinta', '4', 'g1']
1,45585E+18;blogdonoblat;"Mario Frias ataca Wagner Moura: ‘Sujeito patético’
Diretor de Marighella afirmou não ter respeito por nenhuma declaração que venha de membros do governo Bolsonaro (Veja)";['mario', 'frias', 'ataca', 'wagner', 'moura', 'sujeito', 'patético', 'diretor', 'marighella', 'afirmou', 'ter', 'respeito', 'nenhuma', 'declaração', 'venha', 'membros', 'governo', 'bolsonaro', 'veja']
1,45514E+18;blogdonoblat;"Freixo diz que filme de Wagner Moura sobre Marighella é retrato da direita brasileira
'Está tudo ali: a disputa de narrativas, o uso do medo como arma', afirma deputado do PSB (Mônica Bergamo, Folha)";['freixo', 'diz', 'filme', 'wagner', 'moura', 'sobre', 'marighella', 'retrato', 'direita', 'brasileira', 'tudo', 'ali', 'disputa', 'narrativas', 'uso', 'medo', 'arma', 'afirma', 'deputado', 'psb', 'mônica', 'bergamo', 'folha']
1,1669E+18;camilopsb;Hoje à lei da anistia faz 40 anos e ela teve uma importância crucial na minha vida. Nasci no Chile em maio de 1972 porque meus pais militaram na ALN, Ação Libertadora Nacional, liderada por Carlos Marighella e por isso foram presos e exilados. Em 1973 o sanguinário ditador (...);['hoje', 'lei', 'anistia', 'faz', '40', 'anos', 'importância', 'crucial', 'vida', 'nasci', 'chile', 'maio', '1972', 'porque', 'pais', 'militaram', 'aln', 'ação', 'libertadora', 'nacional', 'liderada', 'carlos', 'marighella', 'presos', 'exilados', '1973', 'sanguinário', 'ditador', '']
1,09677E+18;randolfeap;"E 11 meses depois, Marielle vive! Os atores do filme Marighella, em Berlim, fizeram essa homenagem. No silêncio das autoridades as vozes não deixam ela morrer. #Marielle #Marielle #Marielle  #Mariellepresente #VidasNergrasImportam
#JusticaParaMarielleeAnderson https://t.co/iRvnOQthkE";['11', 'meses', 'marielle', 'vive', 'atores', 'filme', 'marighella', 'berlim', 'fizeram', 'homenagem', 'silêncio', 'autoridades', 'vozes', 'deixam', 'morrer', 'marielle', 'marielle', 'marielle', 'mariellepresente', 'vidasnergrasimportam', 'justicaparamarielleeanderson', '']
